Brand,Country,Industry,Current_Score,Volatility,Trend_Slope,Inflation_Performance,Cluster_Name
Sotka,FI,Furniture & Decoration - Stores,41.51034495081915,6.834101423100556,0.7386191071941044,-8.881069036441929,🚀 The Climbers
Jämtkraft,SE,Electricity & Heating,41.47872596051377,5.0864056341741515,-0.05161079448767858,-1.7876635033736932,🚀 The Climbers
Skyr,NO,Food,41.28900292793959,9.203725505150702,0.17225903233765888,,☁️ The Strugglers
Comwell,DK,Hotels,41.231332349478755,9.928324507630977,1.3893665169474603,-1.9799436118420672,☁️ The Strugglers
Husqvarna,SE,Hobby & Leisure,41.18827423959681,8.297278762173391,1.5841528994187588,3.5944774397191637,🚀 The Climbers
Felix,SE,Food,41.15587785986064,7.504096768865157,0.9917175051164078,5.651570583996026,🚀 The Climbers
Appelsientje,NL,Beverage,41.141194106696986,10.59203921129847,-0.038084024556531426,,☁️ The Strugglers
AirBnB,NO,Hotels,41.094558126750805,,,,Unclassified
Fanta,FI,Beverage,41.08841590422984,7.837316592771267,-0.1065543636166936,,🚀 The Climbers
Søstrene Grene,DK,Furniture & Decoration - Stores,41.074046013326154,8.97314138938126,0.9365148905834226,,🚀 The Climbers
Volkswagen,NO,Automotive,41.03283890735955,10.032214513449942,1.1946143191685024,-4.095956263901378,☁️ The Strugglers
Mandatum Life,FI,Insurance & Pension,40.80450061195827,7.572472726535277,2.4295491198542916,,🚀 The Climbers
If,NO,Insurance & Pension,40.74032797499756,10.025014385497743,0.5443331412403734,0.9509021176292904,☁️ The Strugglers
Nordfjord Kjøtt,NO,Food,40.71373467199868,13.9895983766378,-7.366416975295779,,📉 The Sliders
Dirk,NL,Grocery Stores,40.628264907049996,11.981512261323301,1.715791828854701,,☁️ The Strugglers
Swedbank,SE,Banks,40.58604347165936,6.673739578363515,0.7759255870876669,0.7893239438963775,🚀 The Climbers
Ditt Apotek,NO,Pharmacies,40.44832980909315,12.282577498185523,-0.7462705792376416,,☁️ The Strugglers
Findus,NO,Food,40.39519876012161,10.356466162989063,0.6112846970922448,5.803137019493967,☁️ The Strugglers
Findus,SE,Food,40.3806000124724,6.512156453764623,0.6913194546602373,2.7947783250189886,🚀 The Climbers
Georg Jensen,DK,Clothes & Fashion - Brands,40.37413365447767,8.106228750996703,1.5953761159835336,,🚀 The Climbers
Lumene,SE,Beauty,40.339256642341226,6.236747062349995,-0.7903493670181121,,🚀 The Climbers
Lindex,FI,Clothes & Fashion - Stores,40.317967646543465,7.982168857417031,1.9778501321936186,1.7349261651978871,🚀 The Climbers
FlixBus,SE,Passenger Transport,40.31468013607241,4.902445637017163,-0.21463120893987506,-6.4838737412304965,🚀 The Climbers
Rusta,FI,Hobby & Leisure,40.30376806995118,9.598780927420165,2.518590364760615,,☁️ The Strugglers
SPAR,DK,Grocery Stores,40.2995048996343,8.989654913044296,2.1109708093421364,11.061313851537605,🚀 The Climbers
GLS,DK,Parcels & Logistics,40.29574578322511,1.2777525267811833,1.8070149527304409,,🚀 The Climbers
Volkswagen,DK,Automotive,40.243371544733186,9.378485195734065,1.9994274153361011,-4.7403190709675265,☁️ The Strugglers
SCA,SE,Forest Owners,40.17970942329394,5.8834862161023205,-0.27164761777168583,,🚀 The Climbers
Havila Kystruten,NO,Travel & Tourism,40.16551723456696,2.2640788252482524,3.201890980947823,,🚀 The Climbers
Swedavia,SE,Other,40.084150150838845,5.467142815159532,1.0098315459844651,10.46067348484819,🚀 The Climbers
Libero,SE,Hygiene & Cleaning,40.08265891518785,3.5460559211899496,5.014880376680246,,🚀 The Climbers
Avanza,SE,Banks,40.01775140722895,10.069340436733858,2.315684101440011,14.010463677579846,☁️ The Strugglers
Södra,SE,Forest Owners,39.94402792219379,7.999817109455508,-0.9290066790374751,,🚀 The Climbers
ProViva,SE,Beverage,39.932874576740204,9.967623687058754,-2.851141499851476,,☁️ The Strugglers
SBAB,SE,Banks,39.80599557696805,6.255607398400802,1.279302931716758,5.711185631264485,🚀 The Climbers
Dove,DK,Beauty,39.7828473385159,13.607232430555452,-10.567444904602755,,📉 The Sliders
PostNord,SE,Parcels & Logistics,39.781105889877246,8.200329953461225,1.8918311883783239,,🚀 The Climbers
H&M,DK,Clothes & Fashion - Stores,39.670585349871295,10.144017718438763,0.789061735223531,-4.2330702459315965,☁️ The Strugglers
If,SE,Insurance,39.61977498508572,5.595160103215906,0.8889974439938921,3.1900898371665747,🚀 The Climbers
Hemtex,SE,Furniture & Decoration - Stores,39.56547391958131,6.634358146763067,1.2879360604109535,11.662603064399864,🚀 The Climbers
Godtlevert,NO,E-commerce,39.53823561999206,14.842211178464169,-7.848333716995214,,📉 The Sliders
Menzis,NL,Health Insurance,39.513559461360344,13.518666719596457,-2.5111370972123033,,☁️ The Strugglers
Toyota,DK,Automotive,39.51139696970799,8.311813143817675,1.7199568843532922,3.196697026176146,🚀 The Climbers
Tesla,FI,Automotive,39.40395899294957,17.041296803357437,-5.813567345699332,,📉 The Sliders
Försäkringskassan,SE,Governmental Institutions,39.37729417881945,6.870464984921481,1.6973264875387686,,🚀 The Climbers
Bolletje,NL,Food,39.313635381472054,14.139880085507528,0.2986550707836495,,☁️ The Strugglers
Apple,NL,Digital,39.31108907721714,11.710502352669927,-5.5946603664909675,,📉 The Sliders
Motkraft,NO,Electricity & Heating,39.16497520214803,3.545806407180013,-1.7719679897887024,,🚀 The Climbers
Auping,NL,Furniture & Decoration,39.10457651388026,16.093064865266705,-10.369421246741883,,📉 The Sliders
Verkade,NL,Food,39.09822485738925,12.13631322285849,-0.1967341344709966,,☁️ The Strugglers
Telia,SE,Telecommunications,39.000682610210674,6.001612613503105,0.8662129885695482,0.3072950900637679,🚀 The Climbers
Arbejdernes Landsbank,DK,Banks,38.96523888602391,7.602050825054644,1.3935683454918069,-0.06270314222054196,🚀 The Climbers
Humana,SE,Healthcare Providers,38.95359499926313,6.884043529326069,-1.9040779627353077,,🚀 The Climbers
Frebaco,SE,Food,38.80637062481225,7.907005473089205,1.138876640789817,,🚀 The Climbers
Elite Hotels,SE,Hotels,38.798757199521674,6.883835595455473,0.8046568424440546,-0.07453867440948869,🚀 The Climbers
Norwegian,NO,Airlines,38.75707277990211,11.135584422158956,-2.7987542157229055,,☁️ The Strugglers
LUSH,SE,Beauty,38.70810769446859,7.079128331508238,-1.9378443118117759,,🚀 The Climbers
Polestar,NO,Automotive,38.64290493664206,0.9158646384327741,-1.2952281929695602,,🚀 The Climbers
Ford,FI,Automotive,38.638877248722835,6.488867437136546,0.38913560561624105,-13.504427531529487,🚀 The Climbers
Burger King,FI,"Restaurants, Cafes & Take-away",38.59704684988579,7.0520125598041306,1.721408998069638,,🚀 The Climbers
Airbnb,NL,Travel & Tourism,38.5962370259316,9.08119326919559,-0.9915735316915475,,☁️ The Strugglers
City Gross,SE,Grocery Stores,38.57666848816066,7.055007503015241,-0.32584401402358915,-9.125772625339906,🚀 The Climbers
Fiskars,SE,Hobby & Leisure,38.41923005607191,5.224318410203475,-0.2065442774228494,,🚀 The Climbers
Svenska Postkodlotteriet,SE,Gambling & Lottery,38.4106447016326,6.018136621368321,1.4226539863029626,,🚀 The Climbers
Wasa,DK,Food,38.40533421020959,6.744175142769545,0.4488989746303184,,🚀 The Climbers
Scan,SE,Food,38.35198025847315,6.897557565355816,-0.3064518689319335,-12.576033145834636,🚀 The Climbers
Google,NL,Digital,38.31765354866367,12.882454925712539,-6.963266015746225,,📉 The Sliders
Orkla,FI,Consumer Goods Corporations,38.19496327785474,6.963529182555714,-0.6420167050273944,,🚀 The Climbers
Boots Apotek,NO,Pharmacies,38.1803529016535,12.846924927891738,0.578421781802372,,☁️ The Strugglers
TUI,FI,Travel & Tourism,38.13102172348227,5.327394929931311,0.7974951799108169,,🚀 The Climbers
Interflora,NO,Hobby & Leisure,38.113007502282045,0.9854368902608025,-1.3936182150695942,,🚀 The Climbers
Nissan,FI,Automotive,38.05595056553213,7.244232576349193,1.0532665686452778,-6.15608658241419,🚀 The Climbers
Kanis & Gunnink,NL,Beverage,38.02950122568192,9.104301350726692,0.14526218927283216,,☁️ The Strugglers
Comfort Hotel,DK,Hotels,38.00468403578115,,,,Unclassified
Zalando,NL,E-commerce,37.90152274654033,11.336964650179741,-4.8489855260611225,,📉 The Sliders
KIA,FI,Automotive,37.87645889945701,8.381200682969556,1.8406554229815864,4.150234117899455,🚀 The Climbers
Riksbyggen,SE,Real Estate,37.82956298512045,8.988602827387806,1.7475228643899035,,🚀 The Climbers
Soft Flora,NO,Food,37.812895637771184,12.550079484428219,-7.4146603775174444,,📉 The Sliders
Elkjøp,NO,Home Appliances & Electronics - Stores,37.808771361708196,11.183867993495234,0.5582092634298086,-1.0589055787250885,☁️ The Strugglers
Rituals,SE,Beauty,37.79554000100302,9.522762440245904,0.039430802374904365,,☁️ The Strugglers
Sprite,FI,Beverage,37.78839908609156,7.701007794302644,1.3449654975112004,,🚀 The Climbers
Yoggi,SE,Food,37.64127777630175,0.16176749093712725,0.22877377963435208,,🚀 The Climbers
Siemens,DK,Home Appliances & Electronics - Brands,37.58722973734469,9.528614667862861,-3.5274160551845344,,☁️ The Strugglers
Google,SE,Digital Services,37.53970083987191,7.18656938805696,-1.087871815326959,-17.299953764026995,🚀 The Climbers
Grilstad,NO,Food,37.53251486243306,14.1461456723764,-9.64095798515569,,📉 The Sliders
Adlibris,SE,E-commerce,37.42296677041032,8.663829550759296,0.8367421495955699,,🚀 The Climbers
Zoégas,SE,Beverage,37.39414453870706,5.291802724317755,0.07891966495617105,-5.489239463586841,🚀 The Climbers
McDonald's,SE,"Restaurants, Cafes & Take-away",37.390917594852894,6.060005981349041,0.2014083457419369,-5.502817906838963,🚀 The Climbers
Mölndal Energi,SE,Electricity & Heating,37.32361305621563,6.431457837995276,-3.637464865494179,,🚀 The Climbers
Norwegian,FI,Airlines,37.31063432285,6.5565257736668965,-0.2674068754250685,,🚀 The Climbers
Miele,DK,Home Appliances & Electronics - Brands,37.30484667617941,9.851967256867006,-3.28748651895568,,☁️ The Strugglers
Mills,NO,Food,37.26841396151542,8.660308075576749,0.4108340811742699,-1.7053503097086349,🚀 The Climbers
Clarion Collection,FI,Hotels,37.153515366526065,,,,Unclassified
Danio,NL,Food,37.04523083934482,11.772640878524136,0.4527838753963043,,☁️ The Strugglers
Friele,NO,Beverage,37.01914120541928,11.435991690987525,-4.342726353223228,,☁️ The Strugglers
Unilever,FI,Consumer Goods Corporations,37.004335065460594,7.109824333425611,1.2694995277764687,,🚀 The Climbers
Hafslund,NO,Electricity & Heating,36.95154409941353,10.4466600960795,-1.0281908179127335,-5.568685788353889,☁️ The Strugglers
Oda,NO,E-commerce,36.926721358925555,14.224653315081767,-7.546153419847833,,📉 The Sliders
Alpro,SE,Food,36.91174041415411,9.058437957299049,-4.312968219810697,,☁️ The Strugglers
Iglo,NL,Food,36.90853629029523,13.30065442942642,-4.279266104857834,,📉 The Sliders
PostNord,DK,Parcels & Logistics,36.87045261917349,8.335868931115044,-8.155832348447678,,📉 The Sliders
Toyota,SE,Automotive,36.86785620131939,6.531271266700544,-0.19316469425143423,-5.80799239266301,🚀 The Climbers
Fazer,SE,Food,36.683672166881735,8.183428697217057,1.7240672988547427,10.869102805678551,🚀 The Climbers
Klarna,SE,Banks,36.67044020364212,8.603189745106235,-0.4431960548506438,,🚀 The Climbers
Gevalia,SE,Beverage,36.66856196374015,6.991966005197897,0.12286390049033642,-9.75458335495076,🚀 The Climbers
Lindex,SE,Clothes & Fashion - Stores,36.6496793250173,7.001854646299783,0.9036682805148832,3.4923028088034584,🚀 The Climbers
Electrolux,SE,Home Appliances & Electronics - Brands,36.643599642585244,8.584956711091351,0.8072981556658618,-3.2468228885457933,🚀 The Climbers
Mathem,SE,E-commerce,36.58816322271622,8.310780615383258,0.8380592335829009,,🚀 The Climbers
Normal,FI,Beauty,36.493849485354744,1.4871789213129138,-2.1031886001961126,,🚀 The Climbers
Löfbergs,SE,Beverage,36.48677367834489,6.1516243454511335,-0.08515994549625035,-5.560346023167902,🚀 The Climbers
Knab,NL,Banks,36.46896841539737,12.878278292203104,1.1178964255559614,,☁️ The Strugglers
SkiStar,SE,Travel & Tourism,36.45427388513022,4.585187089797059,-2.2839874576771644,,🚀 The Climbers
Toro,NO,Food,36.44258778192532,12.807861984905605,0.9994166957370314,0.8699251462418545,☁️ The Strugglers
Rituals,DK,Beauty,36.42157197212461,13.70568299107479,0.0784263383565157,,☁️ The Strugglers
Color Line,NO,Travel & Tourism,36.37903323461859,14.134685660356542,-5.772741490519882,,📉 The Sliders
E.ON,SE,Electricity & Heating,36.27232445968058,5.9159953669152445,0.18288247059917592,-2.022415949644703,🚀 The Climbers
Dormio Resorts & Hotels,NL,Travel & Tourism,36.251000380370776,20.693565880924375,-12.465010297617416,,📉 The Sliders
Radisson Blu,NO,Hotels,36.19319331109661,9.776899508853989,-0.7322680320415291,-11.780200679774964,☁️ The Strugglers
Kjell & Company,SE,Home Appliances & Electronics - Stores,36.1718486701875,9.249121041425905,1.6646947360065536,4.754317561221477,☁️ The Strugglers
McDonald's,DK,"Restaurants, Cafes & Take-away",36.12963464967236,7.754577199252478,1.4656174538829507,-1.3829571767794135,🚀 The Climbers
Rituals,NO,Beauty,36.11245950349488,16.305490623129337,-6.784067701444726,,📉 The Sliders
Best Western,SE,Hotels,36.10221019457997,5.012961566025411,0.1295128804623978,-1.703689384763699,🚀 The Climbers
Lyse,NO,Electricity & Heating,36.097097297225034,9.700223665796443,-0.47980765628032457,-0.29189109744341124,☁️ The Strugglers
Lindt,NL,Food,36.08839497798467,12.5580404169743,-0.9137534734265859,,☁️ The Strugglers
Stora Enso,SE,Forest Owners,36.07498346098888,4.952351478423423,-0.8067589989632322,,🚀 The Climbers
God Morgon,SE,Beverage,36.05720118577109,7.664895447209635,-1.497250624243504,,🚀 The Climbers
ŠKODA,NL,Automotive,36.04663534832325,9.666170420831808,1.2477729005178464,,☁️ The Strugglers
Åhléns,SE,Clothes & Fashion - Stores,36.03570810048531,7.776119379229385,-0.19876542553414792,-5.995297942162807,🚀 The Climbers
Taksi Helsinki,FI,Passenger Transport,36.03553832179234,6.049909756490908,1.8205264865277602,,🚀 The Climbers
Industriens Pension,DK,Insurance & Pension,35.99756654194541,11.767705602222316,0.6533096252942071,,☁️ The Strugglers
INTERSPORT,SE,Clothes & Fashion - Stores,35.987567736451524,6.905636795393916,0.9938461949431435,2.3738092513975033,🚀 The Climbers
Viking Line,SE,Travel & Tourism,35.9865359346807,7.264595532969222,0.9352613363269167,,🚀 The Climbers
Bosch,NO,Home Appliances & Electronics - Brands,35.98440682357135,12.56101801064707,-6.263807847718015,,📉 The Sliders
Rolls,FI,"Restaurants, Cafes & Take-away",35.97693861140158,7.165581432131366,1.7258809400464785,1.0278792405856692,🚀 The Climbers
Fiskars,NO,Hobby & Leisure,35.953689098372784,14.172509289649724,-7.291000996509499,,📉 The Sliders
Orrefors,SE,Furniture & Decoration - Brands,35.930758228317664,6.430010892594062,0.6113576387123321,,🚀 The Climbers
Crowne Plaza,FI,Hotels,35.91749442237394,,,,Unclassified
Alliander,NL,Energy,35.88388376945532,10.93861940317821,0.7529860481820445,,☁️ The Strugglers
Sunset Boulevard,DK,"Restaurants, Cafes & Take-away",35.87517950153585,8.060022793302666,1.4455397925112534,-1.011419649990298,🚀 The Climbers
Audi,NO,Automotive,35.87332570152795,10.454420004166083,0.7809647715274973,-3.860340101710271,☁️ The Strugglers
Clas Ohlson,NO,Hobby & Leisure,35.85606193418384,13.90659277452908,0.5058209582597937,-3.4976324412136606,☁️ The Strugglers
Fortum,NO,Electricity & Heating,35.85260087637431,13.250594556645266,0.530565989475144,9.678202068741246,☁️ The Strugglers
CONO Kaasmakers,NL,Food,35.70427761528969,23.084804120709897,-11.602708624553745,,📉 The Sliders
Coca-Cola,NL,Beverage,35.68584985130197,9.962409339327753,-0.7291420195858885,,☁️ The Strugglers
Svenska Spel,SE,Gambling & Lottery,35.68179449804394,6.140300882458354,0.6529240521383137,,🚀 The Climbers
Strawberry,FI,Hotels,35.65970872392397,,,,Unclassified
Skogaholm,SE,Food,35.656197691244905,7.600913389889923,0.8489246209418612,2.315829745416764,🚀 The Climbers
Kronfågel,SE,Food,35.65268411709708,9.092472343926405,-1.9580655927478032,,☁️ The Strugglers
Elgiganten,SE,Home Appliances & Electronics - Stores,35.61684904698616,8.011082168207052,1.5533210802909811,,🚀 The Climbers
Bang & Olufsen,DK,Home Appliances & Electronics - Brands,35.60848630087391,7.076179963960175,0.45793965774416606,,🚀 The Climbers
Lambi,DK,Hygiene & Cleaning,35.60529230933128,0.5528917537563544,0.7819070166864819,,🚀 The Climbers
Hilton,FI,Hotels,35.569455442856594,,,,Unclassified
Linas matkasse,SE,E-commerce,35.5689991211578,8.934715674077845,-1.499609798095373,,☁️ The Strugglers
Imerco,DK,Furniture & Decoration - Stores,35.54529182986676,9.128781916854797,1.8302375320525597,3.4538452405308,🚀 The Climbers
Ringnes,NO,Beverage,35.543642290051345,8.814508380498824,-0.15410623127974754,,🚀 The Climbers
Bravo,SE,Beverage,35.541614182806505,8.129233773527158,-1.9693786021181419,,🚀 The Climbers
Synsam,SE,Opticians,35.512685759827015,8.780338150647701,0.39432759315983057,,🚀 The Climbers
Gudbrandsdal Energi,NO,Electricity & Heating,35.48731494602592,11.344990842948683,-1.3410012871042232,-10.71509549602574,☁️ The Strugglers
Achmea,NL,Health Insurance,35.366335684235366,13.155121983487495,-1.693293075444288,,☁️ The Strugglers
Dafgårds,SE,Food,35.35718063190056,9.793843451489028,1.4355681757635936,1.4636622620201578,☁️ The Strugglers
Kari Traa,NO,Clothes & Fashion - Brands,35.29689503809544,15.353664042006862,-10.749771169173453,,📉 The Sliders
Nivea,SE,Beauty,35.293928660064196,3.4330142342284065,4.8550152898656975,,🚀 The Climbers
Calvé,NL,Food,35.27067799858971,11.456703471892729,-0.15928797965737165,,☁️ The Strugglers
Byggmax,FI,Hobby & Leisure,35.2146457330145,8.248251211864675,1.591039683944959,,🚀 The Climbers
KRY,SE,Healthcare Providers,35.18267810616501,8.181544123064118,-2.321020634014027,,🚀 The Climbers
Power,NO,Home Appliances & Electronics - Stores,35.10761739660273,11.387692287784212,-0.731976777279365,,☁️ The Strugglers
ROSE Kylling,DK,Food,35.098729384728045,9.916546956146217,1.8657958033995437,,☁️ The Strugglers
Unilever,NL,Consumer Goods Corporations,35.09231348387477,12.083615753106827,-2.3815293213011017,,☁️ The Strugglers
BMW,FI,Automotive,35.05147399388577,6.907154210456302,-0.19655230340049812,-15.80416438256379,🚀 The Climbers
Zeta,SE,Food,34.99558675867908,7.544834415219076,0.8665995437373043,,🚀 The Climbers
Norrlands Guld,SE,Beverage,34.95269690631497,7.55360500990177,1.0408268646273529,4.317848251067286,🚀 The Climbers
First Hotels,SE,Hotels,34.9224545905522,5.551722589636458,-0.2105620239361357,-5.552242056714817,🚀 The Climbers
De Ruijter,NL,Food,34.87979591726544,10.96013985168396,0.09592888772372703,,☁️ The Strugglers
God Morgen,DK,Beverage,34.87861132595698,10.791244925610165,-6.4387725996076,,📉 The Sliders
YES,SE,Hygiene & Cleaning,34.74352637755758,13.186239932481511,-12.702407596149877,,📉 The Sliders
Lufthansa,FI,Airlines,34.70825733417271,7.227711722551001,1.4238976500902043,,🚀 The Climbers
Abba,SE,Food,34.69961588624107,7.087219559149365,0.8463132911753659,0.4616302571135975,🚀 The Climbers
NorgesGruppen,NO,Consumer Goods Corporations,34.67264208778194,12.771390041689058,-0.9788376186934002,,☁️ The Strugglers
Jernia,NO,Hobby & Leisure,34.6554800417126,12.505843718640426,0.8070516024265668,-0.29680552218094647,☁️ The Strugglers
Kosta Boda,SE,Furniture & Decoration - Brands,34.58686205561048,5.931937036219999,0.8160143953906481,,🚀 The Climbers
Kaffebrenneriet,NO,"Restaurants, Cafes & Take-away",34.58271873584431,13.078190603166263,-5.523077725474169,,📉 The Sliders
ICA Banken,SE,Banks,34.58073909698995,6.484823600579285,-0.4234072207540163,-10.24193701412537,🚀 The Climbers
KIA,SE,Automotive,34.58024465041007,11.084759243048264,2.4173887901193742,9.44725030233272,☁️ The Strugglers
Côte d’Or,NL,Food,34.55659981824547,10.180533948211627,-0.45341252671660726,,☁️ The Strugglers
SAS,FI,Airlines,34.480215333282274,6.823505148089642,0.9293212901130868,,🚀 The Climbers
Arbetsförmedlingen,SE,Governmental Institutions,34.470200470545166,7.171785723658113,0.7373547088184541,,🚀 The Climbers
KLM,FI,Airlines,34.40765835130367,7.127953959719021,1.1841208747573813,,🚀 The Climbers
Joker,NO,Grocery Stores,34.395878367564706,10.16035549312071,0.9262851809236945,7.464148817020362,☁️ The Strugglers
Tesla,NO,Automotive,34.38421135385996,16.43980891615435,-4.811785776717545,,📉 The Sliders
Handelsbanken,SE,Banks,34.34504673502767,5.698190403567925,0.8625708842742326,0.6757362032393672,🚀 The Climbers
Tesla,DK,Automotive,34.30041130249638,16.33732720942991,-4.2057085166617,,📉 The Sliders
Royal Unibrew,DK,Beverage,34.27581226906603,10.192130349522762,1.435196824107854,-1.433992579836243,☁️ The Strugglers
KappAhl,SE,Clothes & Fashion - Stores,34.22663168182899,6.785092543700939,0.7230117010979833,2.1042739180509287,🚀 The Climbers
Å Energi,NO,Electricity & Heating,34.20823682329556,9.768496672108874,-0.6170223836936093,-1.49591114957785,☁️ The Strugglers
Sport 1,NO,Clothes & Fashion - Stores,34.20289503842454,9.483611928235447,0.17221361698242438,,☁️ The Strugglers
Rusta,SE,Hobby & Leisure,34.183462957283794,10.623403961074338,2.1729488854448418,14.70460639253119,☁️ The Strugglers
Telia,NO,Telecommunications,34.16335669340509,10.418267622096623,0.7694431584337811,2.2054431623719566,☁️ The Strugglers
Vy Flygbussarna,SE,Passenger Transport,34.161587880181955,5.632373431340471,-0.062824694049736,-8.610383058827352,🚀 The Climbers
Nordea,NO,Banks,34.15591756972347,9.766587083785385,-0.08623950001029519,-2.2454562269356515,☁️ The Strugglers
Rax,FI,"Restaurants, Cafes & Take-away",34.12915871963302,8.16237063683873,1.5636728453519564,-2.1644450915261615,🚀 The Climbers
Chocomel,NL,Beverage,34.077681350888774,10.962765852322143,0.3913924952856301,,☁️ The Strugglers
Siemens,NO,Home Appliances & Electronics - Brands,34.0702121875966,13.827852015648862,-7.2460844897975,,📉 The Sliders
Volkswagen,NL,Automotive,34.06771663100135,12.766681152486827,0.4575219428064521,,☁️ The Strugglers
Åbro Bryggeri,SE,Beverage,33.97866936233662,5.656916067405149,0.4707708961012722,4.846496243526023,🚀 The Climbers
Shell,FI,Fuel,33.96621039735288,6.941263201278446,1.6304941982054086,-3.7563377395557396,🚀 The Climbers
KappAhl,FI,Clothes & Fashion - Stores,33.946409999924015,6.746215319909924,1.2492274651518198,-2.7860430797716553,🚀 The Climbers
McDonald's,FI,"Restaurants, Cafes & Take-away",33.940109908790774,6.224091884287595,0.6200133283643924,-11.287110532426787,🚀 The Climbers
Besikta Bilprovning,SE,Vehicle Inspection & Service,33.80465305449156,6.946732991701265,0.4372297965317834,,🚀 The Climbers
AURA Energi,DK,Electricity & Heating,33.77108466149011,3.70113248203814,-5.234191752237933,,🚀 The Climbers
KLM,NL,Airlines,33.761622503405135,8.252173971326867,-2.1806687427216644,,🚀 The Climbers
XL-BYG,DK,Hobby & Leisure,33.753471438886706,9.758274238819242,2.027078722967769,,☁️ The Strugglers
Finsbråten,NO,Food,33.721853449375175,16.306094020369176,-10.841969619634279,,📉 The Sliders
Lönneberga,SE,Food,33.680245612191506,6.819344872876171,-0.22875701772326787,,🚀 The Climbers
Synoptik,SE,Opticians,33.662592310962864,10.022660097403586,0.9265695720335781,,☁️ The Strugglers
Guldfågeln,SE,Food,33.60238240174057,8.97274219432245,-2.688802996197711,,☁️ The Strugglers
Puma,FI,Clothes & Fashion - Brands,33.59159814713524,7.438005403119458,0.9173915125054721,,🚀 The Climbers
ŠKODA,DK,Automotive,33.5619305074985,9.881936614517267,1.8467553862716906,2.8762605336848495,☁️ The Strugglers
Byggmax,SE,Hobby & Leisure,33.55036030706802,6.4508405681961705,1.0047031614072006,,🚀 The Climbers
Melange,NO,Food,33.527823550143644,17.127826770832016,-11.224877013321608,,📉 The Sliders
Microsoft,NL,Digital,33.4828319224463,14.656003726866691,-7.981252223486064,,📉 The Sliders
Unox,NL,Food,33.44646055524353,13.516886992371221,-4.878593308845645,,📉 The Sliders
Heinz,NL,Food,33.421459070184135,10.096727816515397,-0.0521358839759472,,☁️ The Strugglers
ŠKODA,NO,Automotive,33.41842843222909,10.033927974379315,0.9225007992304862,1.8410425876533978,☁️ The Strugglers
AirBnB,DK,Hotels,33.387364696850206,,,,Unclassified
Nordisk Energi,DK,Electricity & Heating,33.37464542755281,1.8201299253725762,-2.5740524257430266,,🚀 The Climbers
Tibber,NO,Electricity & Heating,33.33979371595837,1.8476969190932002,-0.47392404667537846,,🚀 The Climbers
Yumeko,NL,Furniture & Decoration,33.32534574211437,24.920781841380208,-24.754060538725067,,📉 The Sliders
SPAR / EUROSPAR,NO,Grocery Stores,33.31922066481297,15.574840016913905,-11.39028775084364,,📉 The Sliders
Helthjem,NO,Parcels & Logistics,33.301853430234566,15.511312504682435,-8.99858123325231,,📉 The Sliders
Stemma,FI,Furniture & Decoration - Stores,33.297521556128125,7.6828682390455,1.2081003375673902,,🚀 The Climbers
Zalando,FI,E-commerce,33.29596029472502,8.875267538464165,-2.045369406926051,,☁️ The Strugglers
AirBnB,SE,Hotels,33.285575348520794,,,,Unclassified
Peak Performance,SE,Clothes & Fashion - Brands,33.25010429488571,7.303516369772293,-2.419541986671712,,🚀 The Climbers
Honig,NL,Food,33.24621396700098,11.230791086726022,-0.09648459644262956,,☁️ The Strugglers
Mercedes-Benz,DK,Automotive,33.2323081352697,8.765212866710183,1.8492053094453897,0.940175647399883,🚀 The Climbers
Hästens,SE,Furniture & Decoration - Brands,33.194568321355334,6.146589400137388,-0.11132957400416102,-7.043564914827563,🚀 The Climbers
SAS,SE,Airlines,33.1530263091094,5.453315838168883,-1.0601498382845045,-13.448845876062585,🚀 The Climbers
PostNord,NO,Parcels & Logistics,33.060294396676525,13.017247369638506,-7.305868942705004,,📉 The Sliders
Modstrøm,DK,Electricity & Heating,33.04282620405499,8.128552918203072,1.060760421643092,,🚀 The Climbers
Dove,SE,Beauty,32.95741885907184,10.891219764242015,-9.398017618380397,,📉 The Sliders
Gröna Lund,SE,Travel & Tourism,32.95126236446199,9.644239956420089,-3.7839437519367496,,☁️ The Strugglers
Estrella,SE,Food,32.85507147874296,8.6284624474414,1.6427814316739349,,🚀 The Climbers
Spendrups,SE,Beverage,32.841932130579494,6.737914867301215,0.7404287493578843,-0.5939757294373891,🚀 The Climbers
BAUHAUS,DK,Hobby & Leisure,32.84123219333497,8.875587216368114,1.8246079261362933,,🚀 The Climbers
HAY,DK,Furniture & Decoration - Stores,32.8265465633456,8.579630359650984,-1.9122865583268736,,🚀 The Climbers
Apollomatkat,FI,Travel & Tourism,32.793038351118284,4.538593501919878,0.3965478663740683,-10.162937258872816,🚀 The Climbers
Samsung,SE,Home Appliances & Electronics - Brands,32.75258571017135,8.255438438881802,0.963078544567125,2.2832155318690184,🚀 The Climbers
H&M,NL,Clothes & Fashion,32.71953028442635,11.077406385295772,-0.10538493585886476,,☁️ The Strugglers
Danish Crown,DK,Food,32.71055756368413,8.390587091905719,0.6738101509871361,-6.765400414163956,🚀 The Climbers
Biltema,NO,Hobby & Leisure,32.69456865427626,11.47497146674752,1.324420179635464,4.657651249968115,☁️ The Strugglers
Stena Line,SE,Travel & Tourism,32.67339712611191,6.8609720195565975,0.9940644436089017,,🚀 The Climbers
